New Albany,38.31087729800,-85.82128381520
Elkhart,41.68294537260,-85.96879419120
Hopkinsville,36.86548748680,-87.48862390310
London,37.12888226220,-84.08335372080
Madisonville,37.33274578760,-87.50221480480
Rocky Mount,35.93799888000,-77.79076623710
Salisbury,35.67078004870,-80.47447839530
Durham,35.99995892240,-78.91999963550
Lumberton,34.62720033670,-79.01190617040
Zanesville,39.94028688460,-82.01332503430
Mansfield,40.75832480780,-82.51554244150
Bowling Green,41.37474713040,-83.65139042330
Springfield,39.92000388490,-83.79998600440
Lancaster,39.71921510730,-82.60530440440
Johnson City,36.31332480780,-82.35361434090
Kingsport,36.54832338360,-82.56194787770
Columbia,35.61499534000,-87.03526656260
Barlett,35.22290041000,-89.84109013040
Blacksburg,37.22941876120,-80.41419783700
Harrisonburg,38.44942181300,-78.86917586440
Petersburg,37.22776511540,-77.40223698090
Hampton,37.03002524720,-76.34994979010
Sheboygan,43.75082948720,-87.71442407400
Waukesha,43.01164979970,-88.23136926450
La Crosse,43.80136903800,-91.23942855000
Eau Claire,44.81135906890,-91.49835331400
Tomah,43.98505291650,-90.50389205090
Janesville,42.68262595530,-89.02157942890
Appleton,44.26867901520,-88.40050622740
Parkersburg,39.26665875150,-81.56164717780
White Sulphur Springs,37.79388043120,-80.30348108080
Clarksburg,39.28327272450,-80.33691573250
Dover,39.15808656720,-75.52470300460
St. Charles,38.60305584620,-76.93893192720
Annapolis,38.97833009750,-76.49249922860
Hagerstown,39.64164878240,-77.72027958340
Paterson,40.91999452620,-74.17000533210
Saratoga Springs,43.08296327620,-73.78501591150
Poughkeepsie,41.70023113920,-73.92141585460
Plattsburg,44.69498374340,-73.45798160980
Beaver Falls,40.75194276840,-80.31942326020
Altoona,40.51859783840,-78.39496708340
Williamsport,41.24108603830,-77.00138289560
Lancaster,40.03777447410,-76.30576644050
Allentown,40.59998821930,-75.50002750820
Waterville,44.55189170230,-69.64578536140
Calais,45.16598858550,-67.24239201010
Houlton,46.12551658030,-67.83971989100
Benton Harbor,42.11663983060,-86.45419091970
Battle Creek,42.32109763500,-85.17974674650
Bay City,43.59445660310,-83.88889530610
Alpena,45.06160219230,-83.43269576180
Iron Mountain,45.82246014310,-88.06409265310
Ironwood,46.45580649730,-90.15939111510
Vicente Guerrero,30.76405112610,-116.00926029600
Loreto,26.01333335270,-111.35166345400
Ciudad Constituci??n,25.04000775040,-111.65999088700
Allende,28.32998781230,-100.84997888400
Nueva Rosita,27.94995932920,-101.21998213900
Hidalgo del Parral,26.93335471500,-105.66663578500
Ascensi??n,31.10002545070,-107.97998295300
G??mez Palacio,25.57005291650,-103.50002384600
Canatlan,24.51998781230,-104.77999739800
Altata,24.63604509440,-107.91621531700
Esperanza,27.58000775050,-109.92999312500
Magdalena,30.61661826480,-111.04995060400
Nacozari de Garc?­a,30.42001527810,-109.64998437700
Montemorelos,25.18999859520,-99.83998885270
Sabinas Hidalgo,26.51002138160,-100.17996810100
Reynosa,26.07999595030,-98.30003117040
Selkirk,50.15002545070,-96.88332177910
Berens River,52.36655682280,-97.03331262390
Gimli,50.63330344550,-96.99998132500
Island Lake,53.96658835770,-94.76657759780
Melville,50.93331097320,-102.79998905600
Weyburn,49.66656658840,-103.85000248400
Camrose,53.01669801750,-112.81663863300
Hinton,53.39998211580,-117.58335026200
Vegreville,53.49997601230,-112.04996708400
Stettler,52.33296714180,-112.68328760000
Lac La Biche,54.77193971670,-111.96470097000
Wetaskiwin,52.96657187820,-113.38329655100
Creston,49.09996034660,-116.51669702300
Cranbrook,49.51667909660,-115.76666528500
Terrace,54.49999249180,-128.58332483100
Chilliwack,49.16664878240,-121.94998295300
Owen Sound,44.56664532380,-80.84998519050
Orillia,44.59997662260,-79.41666182630
Kapuskasing,49.41668520010,-82.43332523770
Thessalon,46.24997926750,-83.55000126310
Geraldton,49.71664105130,-86.96664026060
Belleville,44.16666973780,-77.38334924490
Sarnia,42.96663962710,-82.39996810070
Peterborough,44.29996909490,-78.33326542330
Oshawa,43.87999472970,-78.84997806980
London,42.96999859520,-81.24998661470
Kitchener,43.44999513660,-80.50000655280
New Liskeard,47.50000632640,-79.66664656750
Brockville,44.58927960110,-75.69531274590
Big Beaver House,52.94998374340,-89.88328393730
Rivi?¨re-du-Loup,47.83329347640,-69.53331160650
Drummondville,45.88333498030,-72.48336409680
Sherbrooke,45.40000530910,-71.89998885260
Baie-Comeau,49.22266603500,-68.15799503750
Eastmain,52.23333498040,-78.51669091970
Schefferville,54.80000001940,-66.81665572270
Amos,48.56663372710,-78.11666365730
Joliette,46.03332582510,-73.43330611340
St.-Jerome,45.76664959620,-73.99998986990
Rouyn-Noranda,48.25001222640,-79.03324853690
La Sarre,48.80000449530,-79.20003422210
Tofino,49.15207145840,-125.90314865100
Virginia,47.52367413240,-92.53640364760
Winona,44.05042360340,-91.63919743020
Rochester,44.02205324210,-92.46968937350
Lakeville,44.65010276190,-93.24251041850
Ely,47.90042116200,-91.82569767430
Moorhead,46.87430808420,-96.74219344260
St. Cloud,45.56120993970,-94.16222172220
Miles City,46.40888429680,-105.83998437700
Bozeman,45.68009157210,-111.03783248100
Glasgow,48.18396974600,-106.63525883200
Dickinson,46.88399741520,-102.78880110900
Jamestown,46.90601157540,-98.70297815120
Williston,48.15678794260,-103.62800053100
Montpelier,42.32262208970,-111.29691227400
Twin Falls,42.56095379540,-114.46056929700
Caldwell,43.66096417140,-116.67053776200
Salmon,45.17567791650,-113.89499658400
Coeur d'Alene,47.67808331210,-116.77944584300
Richland,46.29181133940,-119.29110132000
Bellingham,48.76013612780,-122.48692692200
Longview,46.13871990870,-122.93695113300
Walla Walla,46.06515850740,-118.34188277400
Aberdeen,46.97489625960,-123.81439111500
Bremerton,47.57359552360,-122.64201753300
Everett,47.96041749990,-122.19996769400
Bullhead City,35.14817628890,-114.56748783600
Winslow,35.28470542300,-110.70069543600
Gila Bend,32.95037762350,-112.72465458400
Tombstone,31.71314048160,-110.06688399400
Willcox,32.25321087550,-109.83139449200
Scottsdale,33.69234783840,-111.86804020400
Kingman,35.18987916980,-114.05222212900
Grand Canyon,36.05478761700,-112.13859216500
Arcata,40.88519044910,-124.08822453000
Stockton,37.95813397120,-121.28973901600
Barstow,34.89901837060,-117.02188582500
Victorville,34.53650819810,-117.29031905300
Pasadena,34.16038128560,-118.13887190900
Visalia,36.32502951970,-119.31600936100
El Centro,32.79237693180,-115.55804752800
San Luis Obispo,35.28318096830,-120.65858891000
Merced,37.30261842760,-120.48193302600
Yuba City,39.14103334460,-121.61576562700
Redding,40.58704327300,-122.39057621400
Santa Rosa,38.45040366520,-122.69998885300
Oceanside,33.22046449690,-117.33496749000
Modesto,37.65541343080,-120.98998987000
Irvine,33.68041058250,-117.82995019700
Ukiah,39.15423667300,-123.21086206200
Needles,34.84842714340,-114.61335066900
Bishop,37.36395835270,-118.39407597000
Palm Springs,33.77735556950,-116.53305261400
Santa Maria,34.94012697250,-120.43663863300
Tulare,36.20702638660,-119.34412134000
Mt. Shasta,41.31035829580,-122.30939253900
Crescent City,41.75645509750,-124.20049157900
Fort Collins,40.56068829250,-105.05886926500
Pueblo,38.28038820300,-104.63000655300
Lamar,38.08649822900,-102.61940576400
Trinidad,37.17133445130,-104.50639652700
Gunnison,38.54476483060,-106.92829004100
Durango,37.27564332990,-107.87998905600
Montrose,38.47727541000,-107.86551965500
Craig,40.51728008940,-107.55039677100
Boulder,40.03844626780,-105.24609297900
Boulder City,35.97895245260,-114.83158024300
Winnemucca,40.97337628080,-117.73468469400
Roswell,33.39453655910,-104.52246789700
Clovis,34.40506919250,-103.20477055000
Las Cruces,32.31261293440,-106.77780827000
Hobbs,32.71261435850,-103.14061426000
Socorro,34.06211854960,-106.89898950400
Gallup,35.52407065740,-108.73399377600
Raton,36.89739768380,-104.43988895900
Tucumcari,35.16980287580,-103.72551395900
Roseburg,43.21843304350,-123.35609867500
Pendleton,45.67259848950,-118.78748864900
John Day,44.41652528800,-118.95202641000
Grants Pass,42.43954001780,-123.32718571200
Corvallis,44.57235556950,-123.27997929100
Albany,44.62049216620,-123.08694197800
Astoria,46.18838096020,-123.82999739800
Logan,41.73593955390,-111.83359786200
Parowan,37.84253379220,-112.82720646300
Kanab,37.04738852850,-112.52549361400
Monticello,37.87178265280,-109.34219954600
Moab,38.57370363270,-109.54918949600
Price,39.59979087220,-110.81001692900
Cedar City,37.67742759100,-113.06109399600
Vernal,40.45539756170,-109.52800215800
Ogden,41.23237855940,-111.96803410000
Green River,41.51455771800,-109.46498274900
Rawlins,41.79066489570,-107.23429203500
Douglas,42.75647157700,-105.38453414100
Riverton,43.02816041980,-108.39504805700
Thermopolis,43.64597800610,-108.21467147000
Gillette,44.28317425440,-105.50525028700
Jonesboro,35.84257834780,-90.70416406430
Texarkana,33.44210471500,-94.03747481460
Pine Bluff,34.22869752910,-92.00305118990
Hot Springs,34.50395204570,-93.05500248390
Fort Smith,35.38622377420,-94.39835717950
Fayetteville,36.06297833150,-94.15720910820
Conway,35.09128053690,-92.45131840180
El Dorado,33.21392742820,-92.66251998060
Davenport,41.55398683580,-90.58753035660
Burlington,40.80793418280,-91.11276961440
Dubuque,42.50093161930,-90.66445072610
Waterloo,42.49315431630,-92.34279789400
Sioux City,42.50038901680,-96.39999210790
Council Bluffs,41.26227337550,-95.86080021340
Ames,42.05385296540,-93.61972253600
Mason City,43.15401837060,-93.20083337580
Emporia,38.40423077300,-96.18137496110
Salina,38.82467022610,-97.60717940450
Dodge City,37.76005820620,-100.01819502900
Coffeyville,37.03806093250,-95.62631840190
St. Charles,38.78428509420,-90.50616581400
Poplar Bluff,36.76019675600,-90.40268375830
Joplin,37.08459555970,-94.51307885920
Columbia,38.95207846990,-92.33390954770
St. Joseph,39.76903118800,-94.84639184750
McCook,40.20559368800,-100.62616825500
Norfolk,42.02871238100,-97.43359826840
North Platte,41.13628623360,-100.77050053100
Sidney,41.13980023100,-102.97827274800
Scottsbluff,41.86750775050,-103.66068587400
Chadron,42.82791424470,-103.00307743500
Lawton,34.59903668110,-98.40997278010
Norman,35.22791302390,-97.34414636410
Muskogee,35.74821718250,-95.36943485690
Ponca City,36.70735760400,-97.08527327650
Shawnee,35.34278973290,-96.93378381530
Woodward,36.43342083640,-99.39769026870
Guymon,36.68580853170,-101.47950118200
Yankton,42.88201946930,-97.39248966650
Brookings,44.30676454580,-96.78803043800
Mitchell,43.71429424950,-98.02619775570
Aberdeen,45.46511761380,-98.48640222350
Mobridge,45.54012595530,-100.43470707400
Houma,29.59593121240,-90.71948612650
Monroe,32.50960349430,-92.11919397150
Conroe,30.31206321110,-95.45586368990
Nacogdoches,31.60374147440,-94.65526656270
Eagle Pass,28.71102398580,-100.48927738600
Edinburg,26.30318646140,-98.15996220070
Kingsville,27.51595481260,-97.85584639670
Port Arthur,29.89898764960,-93.92859257180
Huntsville,30.72376934710,-95.55058659030
Killeen,31.11728537900,-97.72748213880
Lufkin,31.33843467100,-94.72887964050
Del Rio,29.36294801740,-100.89638432000
San Angelo,31.46400840150,-100.43669661600
Sherman,33.63599468900,-96.60858402690
Beaumont,30.08626304020,-94.10168278170
Bay City,28.98111085920,-95.96435978370
Port Lavaca,28.61601686500,-96.62969384950
Falfurrias,27.22690268860,-98.14489852070
Beeville,28.40597800600,-97.75083988620
Fort Stockton,30.89169191390,-102.88499678700
Pecos,31.41579429020,-103.49989465500
Dumas,35.86239625960,-101.96688745300
Denton,33.21576194160,-97.12883650900
Midland,32.03071799620,-102.09749963600
Temple,31.10209250800,-97.36300826190
New Haven,41.33038291330,-72.90000533210
Lowell,42.63368837390,-71.31669112310
Worcester,42.27042889310,-71.80002079430
Manchester,42.99599184070,-71.45528731450
Newport,41.49039898590,-71.31335799320
Dothan,31.22345460920,-85.39058659030
Tuscaloosa,33.22511537580,-87.54417606780
Gadsden,34.01455039370,-86.00664717790
Enterprise,31.32781516420,-85.84399560720
Selma,32.40756837870,-87.02115889660
Coral Gables,25.71541872050,-80.29107873710
Cape Coral,26.60290976870,-81.97968367690
Naples,26.14205934550,-81.79499210790
Fort Pierce,27.44678590800,-80.32580529960
Kissimmee,28.29205731100,-81.40778060070
Titusville,28.61234783830,-80.80779138360
St. Augustine,29.89487937320,-81.31471134610
Ocala,29.18735150050,-82.14026819020
Fort Lauderdale,26.13606487940,-80.14178552420
Apalachicola,29.72561321920,-84.99252303240
Vero Beach,27.64225201310,-80.39112431000
Valdosta,30.83285829570,-83.27859664070
Albany,31.57873008120,-84.15582991710
Athens,33.96129783020,-83.37802209650
Macon,32.85038372700,-83.63004805680
Columbus,32.47043275860,-84.98001733570
Douglas,31.50777833970,-82.85068994320
Dublin,32.53745709130,-82.91828271660
Gulfport,30.36756369940,-89.09276371430
Hattiesburg,31.32727256170,-89.29024520030
Tupelo,34.25792055160,-88.70333012060
Greenville,33.41037538560,-91.06168746110
Natchez,31.55480389300,-91.38750736670
Florence,34.19567628890,-79.76279056980
Greenville,34.85292299300,-82.39415450210
Sumter,33.92065431620,-80.34172164070
Anderson,34.50374534000,-82.65026290050
Aiken,33.54946250310,-81.72060388360
Beaufort,32.43216636050,-80.68950403010
Rock Hill,34.94038535460,-81.03000004240
Decatur,39.84070639960,-88.95473596370
Alton,38.89099692690,-90.18422164080
Quincy,39.93597190250,-91.40972823260
Urbana,40.10999228830,-88.20418746110
Bloomington,40.48459474590,-88.99359664080
Kankakee,41.12036989240,-87.86110762710
Waukegan,42.36404075020,-87.84472619810
Aurora,41.76539512030,-88.29999556650
Carbondale,37.72683026030,-89.22024947280
Belleville,38.52515362450,-90.00022770360
Bloomington,39.16565716460,-86.52640873390
Muncie,40.19375978500,-85.38637496110
Kokomo,40.48676515610,-86.13364201020
Gary,41.58039349270,-87.33000309420
Fort Wayne,41.08039817210,-85.12998234220
Covington,39.08400840150,-84.50859908220
Bowling Green,36.99069948230,-86.44364892750
Paducah,37.08371706040,-88.60000309420
Owensboro,37.77457928370,-87.11332381360
Jacksonville,34.75432436020,-77.43055566580
Goldsboro,35.38513856920,-77.99305363130
Greenville,35.61287660630,-77.36668359550
Fayetteville,35.06293601380,-78.88359358900
Hickory,35.73348939920,-81.34140222340
Asheville,35.60119773260,-82.55414473640
Winston-Salem,36.10543052070,-80.25999536310
Kitty Hawk,36.07731854150,-75.70471785650
Akron,41.07039878240,-81.51999597340
Lima,40.74287355450,-84.10526452810
Oak Ridge,36.01065594380,-84.26972477390
Murfreesboro,35.84596315410,-86.39026717300
Clarksville,36.53008160300,-87.35943282240
Jackson,35.61486614890,-88.81389184750
Alexandria,38.82043275860,-77.09998152840
Fredericksburg,38.30351340640,-77.46078637870
Roanoke,37.27119915670,-79.94161686370
Danville,36.58625388490,-79.39531945970
Winchester,39.17873130190,-78.16663476740
Bristol,36.61152366030,-82.17600244310
Superior,46.72124249170,-92.10389774760
West Bend,43.42570721340,-88.18333602060
Fond du Lac,43.77343792630,-88.44691166360
Oshkosh,44.02510215160,-88.54251306330
Rhinelander,45.63991314600,-89.41207238950
Racine,42.72771364240,-87.81183414890
Marinette,45.10038535470,-87.63047570980
Wheeling,40.06431032210,-80.72107833020
Morgantown,39.62981487940,-79.95606042650
Huntington,38.41957867330,-82.44528833180
Beckley,37.78018617660,-81.18301395840
Wilmington,39.74626771960,-75.54689803230
Cumberland,39.65317262680,-78.76277409030
Atlantic City,39.36463726710,-74.42332320320
Newark,40.70042136540,-74.17000533210
Schenectady,42.81458172510,-73.93996769380
Binghamton,42.09901816720,-75.91832238940
Utica,43.10117921860,-75.23306705900
Watertown,43.97515687970,-75.91106185070
Niagara Falls,43.09482301740,-79.03694340180
Jamestown,42.09736452130,-79.23553593110
Elmira,42.09012982080,-76.80803552420
York,39.96292116200,-76.72804040700
Johnstown,40.32708498030,-78.92222172210
Scranton,41.40929282540,-75.66267907890
State College,40.79372316390,-77.86024520030
Erie,42.12992067370,-80.08499312510
Wilkes Barre,41.24904420880,-75.87793725760
Bar Harbor,44.38789654450,-68.20437463550
Lewiston,44.10070477200,-70.21525964530
Presque Isle,46.79340862940,-68.00216475590
Ann Arbor,42.30037538560,-83.71999088720
Kalamazoo,42.29215883290,-85.58718957700
Muskegon,43.23458192860,-86.24836368990
Flint,43.01286419580,-83.68753808770
Grand Rapids,42.96371990870,-85.66994938330
Pontiac,42.65185263980,-83.29022383800
Cadillac,44.25121238110,-85.41360844090
Traverse City,44.76844179190,-85.62217452160
Petoskey,45.37375368150,-84.95518681000
Escanaba,45.74569480290,-87.06436039400
Marquette,46.54673117990,-87.40658756690
Hancock,47.12729005850,-88.58080529960
San Quint?­n,30.48373231910,-115.94998742900
Punta Prieta,28.93369773260,-114.16658207400
San Felipe,31.02411277160,-114.84961531800
Santa Rosal?­a,27.31707806300,-112.28336369000
Guerrero Negro,27.99042197570,-114.16996688000
Piedras Negras,28.70763917950,-100.53165206100
San Pedro de las Colonias,25.75921449690,-102.98269108300
Sierra Mojada,27.28757082010,-103.28719446000
Parras,25.42039796850,-102.17994938300
Cuauht?©moc,28.42574424130,-106.86958561400
Nuevo Casas Grandes,30.41849082340,-107.91189925300
Ojinaga,29.54040488590,-104.41001998100
Villa Ahumada,30.61044293110,-106.50999516000
Santa Barbara,26.80044293110,-105.82003727400
Ciudad Camargo,27.69041444800,-105.17005110900
Cuencame,24.87040569970,-103.69998580100
Papasquiaro,24.83040814110,-105.33998905600
Guam??chil,25.47036907860,-108.09000207700
Guasave,25.57049216610,-108.46997888400
El Fuerte,26.42041444800,-108.61999556700
Eldorado,24.33046449690,-107.36999434600
La Cruz,23.92041200660,-106.90002303200
Agua Prieta,31.32233746240,-109.56303878000
Ciudad Obregon,27.46660381980,-109.92498051100
Navajoa,27.08189861960,-109.45462162500
Caborca,30.71614707340,-112.16424951400
Mazatl??n,29.01710349430,-110.13333988600
Cananea,30.99041973780,-110.30004805700
Huatabampo,26.83041526180,-109.63003727400
Juan Aldama,24.29041526180,-103.38997888400
Linares,24.86038047180,-99.57003117040
Matehuala,23.66037619930,-100.65001692900
San Fernando,24.85043275860,-98.16001387710
Steinbach,49.51709250800,-96.68330814800
Oxford House,54.95040427560,-95.26659875670
Yorkton,51.21706626290,-102.46654687700
Swift Current,50.28373821930,-107.76661096400
Biggar,52.05040041010,-107.98329024400
Kindersley,51.46697348950,-109.13329756900
Meadow Lake,54.13011842760,-108.43473555700
Hudson Bay,52.85042909660,-102.38329614400
Lethbridge,49.70049216620,-112.83327844400
Brooks,50.56705425930,-111.90000207700
Lake Louise,51.43369386710,-116.18328068200
Athabasca,54.71703350740,-113.26658532900
Bella Bella,52.14840476390,-128.11728092600
Sandspit,53.24040529290,-131.83328149600
Campbell River,50.01708782870,-125.24998824200
Port Hardy,50.71707094230,-127.49998010400
Nanaimo,49.14602021270,-123.93429114600
Quesnel,52.98367677720,-122.48328373400
Abbotsford,49.05037680980,-122.29998742900
Penticton,49.50037518220,-119.58327986800
Nelson,49.48365785630,-117.28329105800
Lillooet,50.68371380520,-121.93326562700
Powell River,49.88371095690,-124.54997929100
Revelstoke,51.00046449700,-118.18333947900
Burns Lake,54.21701234850,-125.76659753600
Orangeville,43.91707256990,-80.08333947930
Little Current,45.96702496240,-81.93332991710
Chapleau,47.83370688790,-83.40001041840
Wawa,48.00041505850,-84.78333683440
Hearst,49.70049216620,-83.66658329440
Marathon,48.75039512030,-86.36665104340
Sioux Lookout,50.26296429350,-91.91664819510
Red Lake,51.03369244290,-93.83330123060
Deer Lake,52.61703249010,-94.06659448420
Cat Lake,51.71703574530,-91.79998864920
Cornwall,45.01705710760,-74.73333012050
Kingston,44.23371990870,-76.48330082370
Barrie,44.38376242990,-79.70000370450
Parry Sound,45.33370444650,-80.03300663420
Wiarton,44.73368939110,-81.13330123060
Cobalt,47.38370851550,-79.68331221690
Cochrane,49.06701662100,-81.01656417000
Nipigon,49.01704551100,-88.24997278010
Atikokan,48.75039512030,-91.61658899100
Rimouski,48.43374778150,-68.51668115400
Saint-Georges,46.11714499820,-70.66665328130
Victoriaville,46.05040488590,-71.96667728850
Mistassini,50.41706341460,-73.86658715990
Shawinigan,46.55037436840,-72.73332299980
Matagami,49.75038576160,-77.63328230970
Mont-Laurier,46.55037436840,-75.50002750820
Pembroke,45.85026206370,-77.11664717780
Radisson,53.78362794910,-77.61656498380
Edmundston,47.37941937160,-68.33328149580
Butte,46.00389609690,-112.53383935700
Grand Forks,47.92527752590,-97.03248580100
Pocatello,42.87134828600,-112.44472335000
Tacoma,47.21131593740,-122.51501306300
Yuma,32.68527752590,-114.62360844100
Prescott,34.59001914370,-112.44777225900
Long Beach,33.78696738590,-118.15804386600
Grand Junction,39.09385276190,-108.54999983900
Ely,39.24702170720,-114.88767501000
Carson City,39.16384848940,-119.76639530600
Carlsbad,32.42056500140,-104.22829980700
Alamogordo,32.89947633770,-105.95971867000
Medford,42.32662701320,-122.87442265000
Klamath Falls,42.22500530910,-121.78053593100
St. George,37.10415508940,-113.58333602100
Provo,40.24889853830,-111.63777002100
Laramie,41.31136598620,-105.59056807600
Little Rock,34.73608257960,-92.33109318210
Wichita,37.71998313300,-97.32998702170
Jefferson City,38.57662335110,-92.17332503430
Rapid City,44.08055096340,-103.23055709000
Lafayette,30.19997702940,-92.01994938330
Galveston,29.30114300440,-94.79748010430
Freeport,28.95948427230,-95.35687748390
Victoria,28.80499757790,-97.00334029310
Odessa,31.84556133930,-102.36722477400
Wichita Falls,33.91362632140,-98.49306848330
Waco,31.54917116190,-97.14638065770
Lubbock,33.58000327460,-101.87996769400
Hartford,41.77002016100,-72.67996708340
Providence,41.82110231430,-71.41497969730
Birmingham,33.53000632630,-86.82499515960
Mobile,30.68002524720,-88.04998498710
Pensacola,30.42112632140,-87.21693506040
St. Petersburg,27.77053875630,-82.67938257010
Biloxi,30.39580486960,-88.88530867690
Springfield,39.82000998850,-89.65001652200
Frankfort,38.20080649720,-84.87335717950
Greensboro,36.07000632630,-79.80002343920
Dayton,39.75037599590,-84.19998742850
Virginia Beach,36.85321433410,-75.97831872730
Madison,43.07301556300,-89.40111698580
Green Bay,44.52998089510,-88.00001387710
Trenton,40.21696250310,-74.74335534840
Lansing,42.73352724110,-84.54673628920
Ensenada,31.86997845360,-116.61999821200
Saltillo,25.41995871890,-101.00498234200
